ws,N,an,gb,tEmax,Emax,tWmax,Wmax,tPavgmax,Pavgmax,HBavg,IEavg,PavgW,costh
0.0,1,-1,0.00,54.43532129255609,0.9999965844270253,13.517495891440102,0.6964959990313084,13.517495891440102,0.0627518592443445,0.15167383395391812,0.014999961487162997,0.0627518592443445,1.3156070540572746
0.0,1,-1,0.10,54.43532129255609,0.9999965844270243,13.517495891440102,0.696495999031612,13.517495891440102,0.06275185924435571,0.15167383395394116,0.014999961487172437,0.06275185924435571,1.3156070540569957
0.0,1,-1,0.20,54.43532129255609,0.9999965844270131,13.517495891440102,0.696495999036102,13.517495891440102,0.06275185924452181,0.15167383395428544,0.014999961487292043,0.06275185924452181,1.31560705405374
0.0,1,-1,0.30,54.43532129255609,0.9999965844268885,13.517495891440102,0.6964959990844577,13.517495891440102,0.06275185924631044,0.1516738339579891,0.014999961488584495,0.06275185924631044,1.3156070540184974
0.0,1,-1,0.40,54.43532129255609,0.9999965844265093,13.517495891440102,0.6964959992316506,13.517495891440102,0.06275185925175496,0.15167383396926298,0.014999961492521478,0.06275185925175496,1.3156070539110976
0.0,1,-1,0.50,54.43532129255609,0.999996584425842,13.517495891440102,0.6964959994906016,13.517495891440102,0.06275185926133334,0.15167383398909692,0.014999961499448492,0.06275185926133334,1.315607053722116
0.0,1,-1,0.60,54.43532129255609,0.999996584424964,13.517495891440102,0.6964959998317332,13.517495891440102,0.06275185927395148,0.15167383401522536,0.014999961508576238,0.06275185927395148,1.3156070534730553
0.0,1,-1,0.70,54.43532129255609,0.999996584424008,13.517495891440102,0.6964960002028611,13.517495891440102,0.06275185928767917,0.15167383404365134,0.014999961518508938,0.06275185928767917,1.3156070532019914
0.0,1,-1,0.80,54.43532129255609,0.999996584431303,13.517495891440102,0.6964959973703408,13.517495891440102,0.06275185918290678,0.15167383382669503,0.014999961442602142,0.06275185918290678,1.315607055275138
0.0,1,-1,0.90,54.43532129255609,0.9999965844304404,13.517495891440102,0.6964959977053218,13.517495891440102,0.06275185919529744,0.15167383385235286,0.014999961451583037,0.06275185919529744,1.3156070550297887
0.0,1,-1,1.00,54.43532129255609,0.9999965844296588,13.517495891440102,0.6964959980086965,13.517495891440102,0.06275185920651899,0.1516738338755919,0.01499996145978299,0.06275185920651899,1.315607054804666
0.0,1,-1,1.10,54.43532129255609,0.9999965844290042,13.517495891440102,0.6964959982630108,13.517495891440102,0.06275185921592585,0.15167383389507133,0.014999961466598764,0.06275185921592585,1.315607054618505
0.0,1,-1,1.20,54.43532129255609,0.999996584428523,13.517495891440102,0.6964959984498593,13.517495891440102,0.06275185922283723,0.1516738339093826,0.014999961471610753,0.06275185922283723,1.315607054481542
0.0,1,-1,1.30,54.43532129255609,0.9999965844282203,13.517495891440102,0.6964959985673272,13.517495891440102,0.06275185922718224,0.15167383391838032,0.014999961474764185,0.06275185922718224,1.3156070543953235
0.0,1,-1,1.40,54.43532129255609,0.9999965844280394,13.517495891440102,0.69649599863758,13.517495891440102,0.06275185922978084,0.1516738339237586,0.014999961476569679,0.06275185922978084,1.315607054347301
0.0,1,-1,1.50,54.43532129255609,0.9999965844280418,13.517495891440102,0.6964959986365634,13.517495891440102,0.06275185922974323,0.15167383392368178,0.014999961476545132,0.06275185922974323,1.3156070543479221
0.0,1,-1,1.60,54.43532129255609,0.999996584430141,13.517495891440102,0.6964959978215336,13.517495891440102,0.062751859199596,0.15167383386125752,0.014999961454782695,0.062751859199596,1.3156070549409729
0.0,1,-1,1.70,54.43532129255609,0.9999965844302201,13.517495891440102,0.6964959977908363,13.517495891440102,0.06275185919846053,0.15167383385890743,0.014999961453965155,0.06275185919846053,1.3156070549632122
0.0,1,-1,1.80,54.43532129255609,0.9999965844304126,13.517495891440102,0.6964959977160396,13.517495891440102,0.06275185919569388,0.15167383385317923,0.014999961451972157,0.06275185919569388,1.315607055017452
0.0,1,-1,1.90,54.43532129255609,0.9999965844300059,13.517495891440102,0.6964959978740026,13.517495891440102,0.0627518592015368,0.15167383386527675,0.014999961456192503,0.0627518592015368,1.3156070549024057
0.0,1,-1,2.00,54.43532129255609,0.9999965844295282,13.517495891440102,0.6964959980595377,13.517495891440102,0.06275185920839955,0.15167383387948635,0.014999961461149992,0.06275185920839955,1.3156070547672545
0.0,2,-1,0.00,32.596697931041675,1.352287204520009,8.404723508352209,0.4095791840013716,8.404723508352209,0.13022030631105183,0.36938914099282777,0.041084565252252285,0.13022030631105183,1.0570543130654282
0.0,2,-1,0.10,32.596697931041675,1.3522948543205575,8.404723508352209,0.40958280186619656,8.404723508352209,0.13022056419337402,0.36938992605531235,0.04108463864036204,0.13022056419337402,1.0570543390368847
0.0,2,-1,0.20,32.596697931041675,1.3524095407771173,8.404723508352209,0.40963706788055143,8.404723508352209,0.13022443234620812,0.369401701508207,0.04108573946296022,0.13022443234620812,1.0570547286153729
0.0,2,-1,0.30,32.596697931041675,1.3529052041816325,8.404723508352209,0.4098721782018635,8.404723508352209,0.13024119256496652,0.3694527179755642,0.04109050970835273,0.13024119256496652,1.0570564170147256
0.0,2,-1,0.40,32.596697931041675,1.354229109902082,8.404723508352209,0.41050482551726475,8.404723508352209,0.13028630188078633,0.36958998526172,0.04110335278962068,0.13028630188078633,1.0570609645128455
0.0,2,-1,0.50,32.596697931041675,1.3569703346662447,8.404723508352209,0.41183717876826176,8.404723508352209,0.13038134952806307,0.36987901844597426,0.0411304338837447,0.13038134952806307,1.0570705614929379
0.0,2,-1,0.60,32.596697931041675,1.3617815300903413,8.404723508352209,0.4142543448493632,8.404723508352209,0.13055394860562686,0.37040319988750514,0.04117968078368031,0.13055394860562686,1.0570880390154074
0.0,2,-1,0.70,32.48312058633421,1.3693152004678604,8.404723508352209,0.41821930413422403,8.404723508352209,0.1308375146720008,0.3712624805848054,0.04126078563717955,0.1308375146720008,1.057116881583604
0.0,2,-1,0.80,32.48312058633421,1.3797447995981262,8.404723508352209,0.42426424764377235,8.404723508352209,0.1312708706762692,0.3725710796875985,0.0413852080409283,0.1312708706762692,1.057161221906041
0.0,2,-1,0.90,55.19858952782667,1.3974859526202599,8.404723508352209,0.43297743190555193,8.404723508352209,0.13189760596530614,0.3744537970582748,0.04156618003586679,0.13189760596530614,1.0572257595994925
0.0,2,-1,1.00,54.85785749370428,1.4145612864937134,8.291146163644747,0.4178223465672134,8.291146163644747,0.13276882625044978,0.37136672383582947,0.04193827543677741,0.13276882625044978,1.0638719019823015
0.0,2,-1,1.10,32.255965896919285,1.4179425622707291,8.291146163644747,0.43363186694190214,8.291146163644747,0.13394289400239248,0.37484349258352995,0.042280730437858294,0.13394289400239248,1.0639554646975402
0.0,2,-1,1.20,31.9152338627969,1.4230624099381135,8.291146163644747,0.45398882685239195,8.291146163644747,0.13546341257585529,0.3792868145336473,0.042730634671071806,0.13546341257585529,1.0640657583157287
0.0,2,-1,1.30,31.46092448396705,1.4167758251761908,8.177568818937285,0.45188286142141765,8.177568818937285,0.13739507969517423,0.37926619755541396,0.04342957323181575,0.13739507969517423,1.070548459078374
0.0,2,-1,1.40,46.56671133005953,1.4296734777506601,8.177568818937285,0.48284914661187184,8.177568818937285,0.1397896268056028,0.38601990885343895,0.04416084011940791,0.1397896268056028,1.070659636190432
0.0,2,-1,1.50,45.090205848862524,1.497543287153663,8.063991474229821,0.491894864429263,8.063991474229821,0.14271340732912097,0.3886009870311378,0.045191154220159103,0.14271340732912097,1.076926611196633
0.0,2,-1,1.60,44.20608416555148,1.5289274096715733,7.905873994342961,0.49584981677358186,7.905873994342961,0.1462087007079915,0.3904998821779051,0.04647392400116019,0.1462087007079915,1.0853207154233033
0.0,2,-1,1.70,43.53798213786053,1.520935451116686,7.794523656394468,0.5175049112799677,7.794523656394468,0.1503326908529719,0.39602565669778445,0.04794651527576301,0.1503326908529719,1.0909710982529341
0.0,2,-1,1.80,43.10371581986141,1.4911434142676405,7.638633183266579,0.551798203354803,7.638633183266579,0.15512708499997246,0.4008960368122365,0.04973691186843848,0.15512708499997246,1.0985816533781085
0.0,2,-1,1.90,42.63672998347299,1.4647876645958429,7.447935111037054,0.5887838300219277,7.447935111037054,0.1606329545744926,0.40558437369209493,0.05187636290042479,0.1606329545744926,1.107412141156611
0.0,2,-1,2.00,10.431553464557616,1.4829334722781302,7.270476657115915,0.6319521081062304,7.270476657115915,0.16689737494319093,0.412124470228276,0.05434640169609654,0.16689737494319093,1.1151926738505111
0.0,3,-1,0.00,410.4364732415783,2.9673969178185517,7.200639881431199,0.8221676665929056,7.200639881431199,0.2367511121580163,0.6257576291274876,0.07482139554837901,0.2367511121580163,1.0941479452156864
0.0,3,-1,0.10,410.4364732415783,2.9576990873361737,7.200639881431199,0.8221778630502974,7.200639881431199,0.2367519976139487,0.625760013053666,0.07482160621348069,0.2367519976139487,1.0941484128642767
0.0,3,-1,0.20,40.709072137747896,2.5016073627842443,7.38247422187138,0.8813495375564222,7.38247422187138,0.23696066547356565,0.6402396875145576,0.07578694160786918,0.23696066547356565,1.0757411309234515
